,date,wm_yr_wk,weekday,wday,month,year,d,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,Week,Day,Dayofyear,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Elapsed,is_event_day
217,2011-09-03,11132,2,0,8,0,d_218,0,0,0,0,1,1,1,34,2,246,False,False,False,False,False,False,1315008000,False
218,2011-09-04,11132,3,1,8,0,d_219,0,0,0,0,1,0,0,34,3,247,False,False,False,False,False,False,1315094400,False
219,2011-09-05,11132,1,2,8,0,d_220,11,2,0,0,1,1,1,35,4,248,False,False,False,False,False,False,1315180800,False
220,2011-09-06,11132,5,3,8,0,d_221,0,0,0,0,1,1,1,35,5,249,False,False,False,False,False,False,1315267200,False
221,2011-09-07,11132,6,4,8,0,d_222,0,0,0,0,1,1,0,35,6,250,False,False,False,False,False,False,1315353600,False
222,2011-09-08,11132,4,5,8,0,d_223,0,0,0,0,1,0,1,35,7,251,False,False,False,False,False,False,1315440000,False
223,2011-09-09,11132,0,6,8,0,d_224,0,0,0,0,1,1,1,35,8,252,False,False,False,False,False,False,1315526400,False
224,2011-09-10,11133,2,0,8,0,d_225,0,0,0,0,1,0,0,35,9,253,False,False,False,False,False,False,1315612800,False
225,2011-09-11,11133,3,1,8,0,d_226,0,0,0,0,0,1,1,35,10,254,False,False,False,False,False,False,1315699200,False
226,2011-09-12,11133,1,2,8,0,d_227,0,0,0,0,0,1,1,36,11,255,False,False,False,False,False,False,1315785600,False
227,2011-09-13,11133,5,3,8,0,d_228,0,0,0,0,0,1,0,36,12,256,False,False,False,False,False,False,1315872000,False
228,2011-09-14,11133,6,4,8,0,d_229,0,0,0,0,0,0,1,36,13,257,False,False,False,False,False,False,1315958400,False
229,2011-09-15,11133,4,5,8,0,d_230,0,0,0,0,0,1,1,36,14,258,False,False,False,False,False,False,1316044800,False
230,2011-09-16,11133,0,6,8,0,d_231,0,0,0,0,0,0,0,36,15,259,False,False,False,False,False,False,1316131200,False
231,2011-09-17,11134,2,0,8,0,d_232,0,0,0,0,0,0,0,36,16,260,False,False,False,False,False,False,1316217600,False
232,2011-09-18,11134,3,1,8,0,d_233,0,0,0,0,0,0,0,36,17,261,False,False,False,False,False,False,1316304000,False
233,2011-09-19,11134,1,2,8,0,d_234,0,0,0,0,0,0,0,37,18,262,False,False,False,False,False,False,1316390400,False
234,2011-09-20,11134,5,3,8,0,d_235,0,0,0,0,0,0,0,37,19,263,False,False,False,False,False,False,1316476800,False
235,2011-09-21,11134,6,4,8,0,d_236,0,0,0,0,0,0,0,37,20,264,False,False,False,False,False,False,1316563200,False
236,2011-09-22,11134,4,5,8,0,d_237,0,0,0,0,0,0,0,37,21,265,False,False,False,False,False,False,1316649600,False
237,2011-09-23,11134,0,6,8,0,d_238,0,0,0,0,0,0,0,37,22,266,False,False,False,False,False,False,1316736000,False
238,2011-09-24,11135,2,0,8,0,d_239,0,0,0,0,0,0,0,37,23,267,False,False,False,False,False,False,1316822400,False
239,2011-09-25,11135,3,1,8,0,d_240,0,0,0,0,0,0,0,37,24,268,False,False,False,False,False,False,1316908800,False
240,2011-09-26,11135,1,2,8,0,d_241,0,0,0,0,0,0,0,38,25,269,False,False,False,False,False,False,1316995200,False
241,2011-09-27,11135,5,3,8,0,d_242,0,0,0,0,0,0,0,38,26,270,False,False,False,False,False,False,1317081600,False
242,2011-09-28,11135,6,4,8,0,d_243,0,0,0,0,0,0,0,38,27,271,False,False,False,False,False,False,1317168000,False
243,2011-09-29,11135,4,5,8,0,d_244,0,0,0,0,0,0,0,38,28,272,False,False,False,False,False,False,1317254400,False
244,2011-09-30,11135,0,6,8,0,d_245,0,0,0,0,0,0,0,38,29,273,True,False,True,False,False,False,1317340800,False
245,2011-10-01,11136,2,0,9,0,d_246,0,0,0,0,1,1,0,38,0,274,False,True,False,True,False,False,1317427200,False
246,2011-10-02,11136,3,1,9,0,d_247,0,0,0,0,1,0,1,38,1,275,False,False,False,False,False,False,1317513600,False
247,2011-10-03,11136,1,2,9,0,d_248,0,0,0,0,1,1,1,39,2,276,False,False,False,False,False,False,1317600000,False
248,2011-10-04,11136,5,3,9,0,d_249,0,0,0,0,1,0,0,39,3,277,False,False,False,False,False,False,1317686400,False
249,2011-10-05,11136,6,4,9,0,d_250,0,0,0,0,1,1,1,39,4,278,False,False,False,False,False,False,1317772800,False
250,2011-10-06,11136,4,5,9,0,d_251,0,0,0,0,1,1,1,39,5,279,False,False,False,False,False,False,1317859200,False
251,2011-10-07,11136,0,6,9,0,d_252,0,0,0,0,1,1,0,39,6,280,False,False,False,False,False,False,1317945600,False
252,2011-10-08,11137,2,0,9,0,d_253,0,0,0,0,1,0,1,39,7,281,False,False,False,False,False,False,1318032000,False
253,2011-10-09,11137,3,1,9,0,d_254,0,0,0,0,1,1,1,39,8,282,False,False,False,False,False,False,1318118400,False
254,2011-10-10,11137,1,2,9,0,d_255,4,2,0,0,1,0,0,40,9,283,False,False,False,False,False,False,1318204800,False
255,2011-10-11,11137,5,3,9,0,d_256,0,0,0,0,0,1,1,40,10,284,False,False,False,False,False,False,1318291200,False
256,2011-10-12,11137,6,4,9,0,d_257,0,0,0,0,0,1,1,40,11,285,False,False,False,False,False,False,1318377600,False
257,2011-10-13,11137,4,5,9,0,d_258,0,0,0,0,0,1,0,40,12,286,False,False,False,False,False,False,1318464000,False
258,2011-10-14,11137,0,6,9,0,d_259,0,0,0,0,0,0,1,40,13,287,False,False,False,False,False,False,1318550400,False
259,2011-10-15,11138,2,0,9,0,d_260,0,0,0,0,0,1,1,40,14,288,False,False,False,False,False,False,1318636800,False
260,2011-10-16,11138,3,1,9,0,d_261,0,0,0,0,0,0,0,40,15,289,False,False,False,False,False,False,1318723200,False
261,2011-10-17,11138,1,2,9,0,d_262,0,0,0,0,0,0,0,41,16,290,False,False,False,False,False,False,1318809600,False
262,2011-10-18,11138,5,3,9,0,d_263,0,0,0,0,0,0,0,41,17,291,False,False,False,False,False,False,1318896000,False
263,2011-10-19,11138,6,4,9,0,d_264,0,0,0,0,0,0,0,41,18,292,False,False,False,False,False,False,1318982400,False
264,2011-10-20,11138,4,5,9,0,d_265,0,0,0,0,0,0,0,41,19,293,False,False,False,False,False,False,1319068800,False
265,2011-10-21,11138,0,6,9,0,d_266,0,0,0,0,0,0,0,41,20,294,False,False,False,False,False,False,1319155200,False
266,2011-10-22,11139,2,0,9,0,d_267,0,0,0,0,0,0,0,41,21,295,False,False,False,False,False,False,1319241600,False
267,2011-10-23,11139,3,1,9,0,d_268,0,0,0,0,0,0,0,41,22,296,False,False,False,False,False,False,1319328000,False
268,2011-10-24,11139,1,2,9,0,d_269,0,0,0,0,0,0,0,42,23,297,False,False,False,False,False,False,1319414400,False
269,2011-10-25,11139,5,3,9,0,d_270,0,0,0,0,0,0,0,42,24,298,False,False,False,False,False,False,1319500800,False
270,2011-10-26,11139,6,4,9,0,d_271,0,0,0,0,0,0,0,42,25,299,False,False,False,False,False,False,1319587200,False
271,2011-10-27,11139,4,5,9,0,d_272,0,0,0,0,0,0,0,42,26,300,False,False,False,False,False,False,1319673600,False
272,2011-10-28,11139,0,6,9,0,d_273,0,0,0,0,0,0,0,42,27,301,False,False,False,False,False,False,1319760000,False
273,2011-10-29,11140,2,0,9,0,d_274,0,0,0,0,0,0,0,42,28,302,False,False,False,False,False,False,1319846400,False
274,2011-10-30,11140,3,1,9,0,d_275,0,0,0,0,0,0,0,42,29,303,False,False,False,False,False,False,1319932800,False
275,2011-10-31,11140,1,2,9,0,d_276,9,1,0,0,0,0,0,43,30,304,True,False,False,False,False,False,1320019200,False
276,2011-11-01,11140,5,3,10,0,d_277,0,0,0,0,1,1,0,43,0,305,False,True,False,False,False,False,1320105600,False
277,2011-11-02,11140,6,4,10,0,d_278,0,0,0,0,1,0,1,43,1,306,False,False,False,False,False,False,1320192000,False
278,2011-11-03,11140,4,5,10,0,d_279,0,0,0,0,1,1,1,43,2,307,False,False,False,False,False,False,1320278400,False
279,2011-11-04,11140,0,6,10,0,d_280,0,0,0,0,1,0,0,43,3,308,False,False,False,False,False,False,1320364800,False
280,2011-11-05,11141,2,0,10,0,d_281,0,0,0,0,1,1,1,43,4,309,False,False,False,False,False,False,1320451200,False
281,2011-11-06,11141,3,1,10,0,d_282,0,0,0,0,1,1,1,43,5,310,False,False,False,False,False,False,1320537600,False
282,2011-11-07,11141,1,2,10,0,d_283,7,3,0,0,1,1,0,44,6,311,False,False,False,False,False,False,1320624000,False
283,2011-11-08,11141,5,3,10,0,d_284,0,0,0,0,1,0,1,44,7,312,False,False,False,False,False,False,1320710400,False
284,2011-11-09,11141,6,4,10,0,d_285,0,0,0,0,1,1,1,44,8,313,False,False,False,False,False,False,1320796800,False
285,2011-11-10,11141,4,5,10,0,d_286,0,0,0,0,1,0,0,44,9,314,False,False,False,False,False,False,1320883200,False
286,2011-11-11,11141,0,6,10,0,d_287,30,2,0,0,0,1,1,44,10,315,False,False,False,False,False,False,1320969600,False
287,2011-11-12,11142,2,0,10,0,d_288,0,0,0,0,0,1,1,44,11,316,False,False,False,False,False,False,1321056000,False
288,2011-11-13,11142,3,1,10,0,d_289,0,0,0,0,0,1,0,44,12,317,False,False,False,False,False,False,1321142400,False
289,2011-11-14,11142,1,2,10,0,d_290,0,0,0,0,0,0,1,45,13,318,False,False,False,False,False,False,1321228800,False
290,2011-11-15,11142,5,3,10,0,d_291,0,0,0,0,0,1,1,45,14,319,False,False,False,False,False,False,1321315200,False
291,2011-11-16,11142,6,4,10,0,d_292,0,0,0,0,0,0,0,45,15,320,False,False,False,False,False,False,1321401600,False
292,2011-11-17,11142,4,5,10,0,d_293,0,0,0,0,0,0,0,45,16,321,False,False,False,False,False,False,1321488000,False
293,2011-11-18,11142,0,6,10,0,d_294,0,0,0,0,0,0,0,45,17,322,False,False,False,False,False,False,1321574400,False
294,2011-11-19,11143,2,0,10,0,d_295,0,0,0,0,0,0,0,45,18,323,False,False,False,False,False,False,1321660800,False
295,2011-11-20,11143,3,1,10,0,d_296,0,0,0,0,0,0,0,45,19,324,False,False,False,False,False,False,1321747200,False
296,2011-11-21,11143,1,2,10,0,d_297,0,0,0,0,0,0,0,46,20,325,False,False,False,False,False,False,1321833600,False
297,2011-11-22,11143,5,3,10,0,d_298,0,0,0,0,0,0,0,46,21,326,False,False,False,False,False,False,1321920000,False
298,2011-11-23,11143,6,4,10,0,d_299,0,0,0,0,0,0,0,46,22,327,False,False,False,False,False,False,1322006400,False
299,2011-11-24,11143,4,5,10,0,d_300,28,2,0,0,0,0,0,46,23,328,False,False,False,False,False,False,1322092800,False
300,2011-11-25,11143,0,6,10,0,d_301,0,0,0,0,0,0,0,46,24,329,False,False,False,False,False,False,1322179200,False
301,2011-11-26,11144,2,0,10,0,d_302,0,0,0,0,0,0,0,46,25,330,False,False,False,False,False,False,1322265600,False
302,2011-11-27,11144,3,1,10,0,d_303,0,0,0,0,0,0,0,46,26,331,False,False,False,False,False,False,1322352000,False
303,2011-11-28,11144,1,2,10,0,d_304,0,0,0,0,0,0,0,47,27,332,False,False,False,False,False,False,1322438400,False
304,2011-11-29,11144,5,3,10,0,d_305,0,0,0,0,0,0,0,47,28,333,False,False,False,False,False,False,1322524800,False
305,2011-11-30,11144,6,4,10,0,d_306,0,0,0,0,0,0,0,47,29,334,True,False,False,False,False,False,1322611200,False
306,2011-12-01,11144,4,5,11,0,d_307,0,0,0,0,1,1,0,47,0,335,False,True,False,False,False,False,1322697600,False
307,2011-12-02,11144,0,6,11,0,d_308,0,0,0,0,1,0,1,47,1,336,False,False,False,False,False,False,1322784000,False
308,2011-12-03,11145,2,0,11,0,d_309,0,0,0,0,1,1,1,47,2,337,False,False,False,False,False,False,1322870400,False
309,2011-12-04,11145,3,1,11,0,d_310,0,0,0,0,1,0,0,47,3,338,False,False,False,False,False,False,1322956800,False
310,2011-12-05,11145,1,2,11,0,d_311,0,0,0,0,1,1,1,48,4,339,False,False,False,False,False,False,1323043200,False
311,2011-12-06,11145,5,3,11,0,d_312,0,0,0,0,1,1,1,48,5,340,False,False,False,False,False,False,1323129600,False
312,2011-12-07,11145,6,4,11,0,d_313,0,0,0,0,1,1,0,48,6,341,False,False,False,False,False,False,1323216000,False
313,2011-12-08,11145,4,5,11,0,d_314,0,0,0,0,1,0,1,48,7,342,False,False,False,False,False,False,1323302400,False
314,2011-12-09,11145,0,6,11,0,d_315,0,0,0,0,1,1,1,48,8,343,False,False,False,False,False,False,1323388800,False
315,2011-12-10,11146,2,0,11,0,d_316,0,0,0,0,1,0,0,48,9,344,False,False,False,False,False,False,1323475200,False
316,2011-12-11,11146,3,1,11,0,d_317,0,0,0,0,0,1,1,48,10,345,False,False,False,False,False,False,1323561600,False
317,2011-12-12,11146,1,2,11,0,d_318,0,0,0,0,0,1,1,49,11,346,False,False,False,False,False,False,1323648000,False
318,2011-12-13,11146,5,3,11,0,d_319,0,0,0,0,0,1,0,49,12,347,False,False,False,False,False,False,1323734400,False
319,2011-12-14,11146,6,4,11,0,d_320,0,0,0,0,0,0,1,49,13,348,False,False,False,False,False,False,1323820800,False
320,2011-12-15,11146,4,5,11,0,d_321,0,0,0,0,0,1,1,49,14,349,False,False,False,False,False,False,1323907200,False
321,2011-12-16,11146,0,6,11,0,d_322,0,0,0,0,0,0,0,49,15,350,False,False,False,False,False,False,1323993600,False
322,2011-12-17,11147,2,0,11,0,d_323,0,0,0,0,0,0,0,49,16,351,False,False,False,False,False,False,1324080000,False
323,2011-12-18,11147,3,1,11,0,d_324,0,0,0,0,0,0,0,49,17,352,False,False,False,False,False,False,1324166400,False
324,2011-12-19,11147,1,2,11,0,d_325,0,0,0,0,0,0,0,50,18,353,False,False,False,False,False,False,1324252800,False
325,2011-12-20,11147,5,3,11,0,d_326,0,0,0,0,0,0,0,50,19,354,False,False,False,False,False,False,1324339200,False
326,2011-12-21,11147,6,4,11,0,d_327,0,0,0,0,0,0,0,50,20,355,False,False,False,False,False,False,1324425600,False
327,2011-12-22,11147,4,5,11,0,d_328,0,0,0,0,0,0,0,50,21,356,False,False,False,False,False,False,1324512000,False
328,2011-12-23,11147,0,6,11,0,d_329,0,0,0,0,0,0,0,50,22,357,False,False,False,False,False,False,1324598400,False
329,2011-12-24,11148,2,0,11,0,d_330,0,0,0,0,0,0,0,50,23,358,False,False,False,False,False,False,1324684800,False
330,2011-12-25,11148,3,1,11,0,d_331,2,2,0,0,0,0,0,50,24,359,False,False,False,False,False,False,1324771200,False
331,2011-12-26,11148,1,2,11,0,d_332,0,0,0,0,0,0,0,51,25,360,False,False,False,False,False,False,1324857600,False
332,2011-12-27,11148,5,3,11,0,d_333,0,0,0,0,0,0,0,51,26,361,False,False,False,False,False,False,1324944000,False
333,2011-12-28,11148,6,4,11,0,d_334,1,3,0,0,0,0,0,51,27,362,False,False,False,False,False,False,1325030400,False
334,2011-12-29,11148,4,5,11,0,d_335,0,0,0,0,0,0,0,51,28,363,False,False,False,False,False,False,1325116800,False
335,2011-12-30,11148,0,6,11,0,d_336,0,0,0,0,0,0,0,51,29,364,False,False,False,False,False,False,1325203200,False
336,2011-12-31,11149,2,0,11,0,d_337,0,0,0,0,0,0,0,51,30,365,True,False,True,False,True,False,1325289600,False
337,2012-01-01,11149,3,1,0,1,d_338,19,2,0,0,1,1,0,51,0,1,False,True,False,True,False,True,1325376000,False
338,2012-01-02,11149,1,2,0,1,d_339,0,0,0,0,1,0,1,0,1,2,False,False,False,False,False,False,1325462400,False
339,2012-01-03,11149,5,3,0,1,d_340,0,0,0,0,1,1,1,0,2,3,False,False,False,False,False,False,1325548800,False
340,2012-01-04,11149,6,4,0,1,d_341,0,0,0,0,1,0,0,0,3,4,False,False,False,False,False,False,1325635200,False
341,2012-01-05,11149,4,5,0,1,d_342,0,0,0,0,1,1,1,0,4,5,False,False,False,False,False,False,1325721600,False
342,2012-01-06,11149,0,6,0,1,d_343,0,0,0,0,1,1,1,0,5,6,False,False,False,False,False,False,1325808000,False
343,2012-01-07,11150,2,0,0,1,d_344,20,3,0,0,1,1,0,0,6,7,False,False,False,False,False,False,1325894400,False
344,2012-01-08,11150,3,1,0,1,d_345,0,0,0,0,1,0,1,0,7,8,False,False,False,False,False,False,1325980800,False
345,2012-01-09,11150,1,2,0,1,d_346,0,0,0,0,1,1,1,1,8,9,False,False,False,False,False,False,1326067200,False
346,2012-01-10,11150,5,3,0,1,d_347,0,0,0,0,1,0,0,1,9,10,False,False,False,False,False,False,1326153600,False
347,2012-01-11,11150,6,4,0,1,d_348,0,0,0,0,0,1,1,1,10,11,False,False,False,False,False,False,1326240000,False
348,2012-01-12,11150,4,5,0,1,d_349,0,0,0,0,0,1,1,1,11,12,False,False,False,False,False,False,1326326400,False
349,2012-01-13,11150,0,6,0,1,d_350,0,0,0,0,0,1,0,1,12,13,False,False,False,False,False,False,1326412800,False
350,2012-01-14,11151,2,0,0,1,d_351,0,0,0,0,0,0,1,1,13,14,False,False,False,False,False,False,1326499200,False
351,2012-01-15,11151,3,1,0,1,d_352,0,0,0,0,0,1,1,1,14,15,False,False,False,False,False,False,1326585600,False
352,2012-01-16,11151,1,2,0,1,d_353,14,2,0,0,0,0,0,2,15,16,False,False,False,False,False,False,1326672000,False
353,2012-01-17,11151,5,3,0,1,d_354,0,0,0,0,0,0,0,2,16,17,False,False,False,False,False,False,1326758400,False
354,2012-01-18,11151,6,4,0,1,d_355,0,0,0,0,0,0,0,2,17,18,False,False,False,False,False,False,1326844800,False
355,2012-01-19,11151,4,5,0,1,d_356,0,0,0,0,0,0,0,2,18,19,False,False,False,False,False,False,1326931200,False
356,2012-01-20,11151,0,6,0,1,d_357,0,0,0,0,0,0,0,2,19,20,False,False,False,False,False,False,1327017600,False
357,2012-01-21,11152,2,0,0,1,d_358,0,0,0,0,0,0,0,2,20,21,False,False,False,False,False,False,1327104000,False
358,2012-01-22,11152,3,1,0,1,d_359,0,0,0,0,0,0,0,2,21,22,False,False,False,False,False,False,1327190400,False
359,2012-01-23,11152,1,2,0,1,d_360,0,0,0,0,0,0,0,3,22,23,False,False,False,False,False,False,1327276800,False
360,2012-01-24,11152,5,3,0,1,d_361,0,0,0,0,0,0,0,3,23,24,False,False,False,False,False,False,1327363200,False
361,2012-01-25,11152,6,4,0,1,d_362,0,0,0,0,0,0,0,3,24,25,False,False,False,False,False,False,1327449600,False
362,2012-01-26,11152,4,5,0,1,d_363,0,0,0,0,0,0,0,3,25,26,False,False,False,False,False,False,1327536000,False
363,2012-01-27,11152,0,6,0,1,d_364,0,0,0,0,0,0,0,3,26,27,False,False,False,False,False,False,1327622400,False
364,2012-01-28,11201,2,0,0,1,d_365,0,0,0,0,0,0,0,3,27,28,False,False,False,False,False,False,1327708800,False
365,2012-01-29,11201,3,1,0,1,d_366,0,0,0,0,0,0,0,3,28,29,False,False,False,False,False,False,1327795200,False
366,2012-01-30,11201,1,2,0,1,d_367,0,0,0,0,0,0,0,4,29,30,False,False,False,False,False,False,1327881600,False
367,2012-01-31,11201,5,3,0,1,d_368,0,0,0,0,0,0,0,4,30,31,True,False,False,False,False,False,1327968000,False
368,2012-02-01,11201,6,4,1,1,d_369,0,0,0,0,1,1,0,4,0,32,False,True,False,False,False,False,1328054400,False
369,2012-02-02,11201,4,5,1,1,d_370,0,0,0,0,1,0,1,4,1,33,False,False,False,False,False,False,1328140800,False
370,2012-02-03,11201,0,6,1,1,d_371,0,0,0,0,1,1,1,4,2,34,False,False,False,False,False,False,1328227200,False
371,2012-02-04,11202,2,0,1,1,d_372,0,0,0,0,1,0,0,4,3,35,False,False,False,False,False,False,1328313600,False
372,2012-02-05,11202,3,1,1,1,d_373,27,4,0,0,1,1,1,4,4,36,False,False,False,False,False,False,1328400000,False
373,2012-02-06,11202,1,2,1,1,d_374,0,0,0,0,1,1,1,5,5,37,False,False,False,False,False,False,1328486400,False
374,2012-02-07,11202,5,3,1,1,d_375,0,0,0,0,1,1,0,5,6,38,False,False,False,False,False,False,1328572800,False
375,2012-02-08,11202,6,4,1,1,d_376,0,0,0,0,1,0,1,5,7,39,False,False,False,False,False,False,1328659200,False
376,2012-02-09,11202,4,5,1,1,d_377,0,0,0,0,1,1,1,5,8,40,False,False,False,False,False,False,1328745600,False
377,2012-02-10,11202,0,6,1,1,d_378,0,0,0,0,1,0,0,5,9,41,False,False,False,False,False,False,1328832000,False
378,2012-02-11,11203,2,0,1,1,d_379,0,0,0,0,0,1,1,5,10,42,False,False,False,False,False,False,1328918400,False
379,2012-02-12,11203,3,1,1,1,d_380,0,0,0,0,0,1,1,5,11,43,False,False,False,False,False,False,1329004800,False
380,2012-02-13,11203,1,2,1,1,d_381,0,0,0,0,0,1,0,6,12,44,False,False,False,False,False,False,1329091200,False
381,2012-02-14,11203,5,3,1,1,d_382,29,1,0,0,0,0,1,6,13,45,False,False,False,False,False,False,1329177600,False
382,2012-02-15,11203,6,4,1,1,d_383,0,0,0,0,0,1,1,6,14,46,False,False,False,False,False,False,1329264000,False
383,2012-02-16,11203,4,5,1,1,d_384,0,0,0,0,0,0,0,6,15,47,False,False,False,False,False,False,1329350400,False
384,2012-02-17,11203,0,6,1,1,d_385,0,0,0,0,0,0,0,6,16,48,False,False,False,False,False,False,1329436800,False
385,2012-02-18,11204,2,0,1,1,d_386,0,0,0,0,0,0,0,6,17,49,False,False,False,False,False,False,1329523200,False
386,2012-02-19,11204,3,1,1,1,d_387,0,0,0,0,0,0,0,6,18,50,False,False,False,False,False,False,1329609600,False
387,2012-02-20,11204,1,2,1,1,d_388,23,2,0,0,0,0,0,7,19,51,False,False,False,False,False,False,1329696000,False
388,2012-02-21,11204,5,3,1,1,d_389,0,0,0,0,0,0,0,7,20,52,False,False,False,False,False,False,1329782400,False
389,2012-02-22,11204,6,4,1,1,d_390,12,3,0,0,0,0,0,7,21,53,False,False,False,False,False,False,1329868800,False
390,2012-02-23,11204,4,5,1,1,d_391,0,0,0,0,0,0,0,7,22,54,False,False,False,False,False,False,1329955200,False
391,2012-02-24,11204,0,6,1,1,d_392,0,0,0,0,0,0,0,7,23,55,False,False,False,False,False,False,1330041600,False
392,2012-02-25,11205,2,0,1,1,d_393,0,0,0,0,0,0,0,7,24,56,False,False,False,False,False,False,1330128000,False
393,2012-02-26,11205,3,1,1,1,d_394,0,0,0,0,0,0,0,7,25,57,False,False,False,False,False,False,1330214400,False
394,2012-02-27,11205,1,2,1,1,d_395,0,0,0,0,0,0,0,8,26,58,False,False,False,False,False,False,1330300800,False
395,2012-02-28,11205,5,3,1,1,d_396,0,0,0,0,0,0,0,8,27,59,False,False,False,False,False,False,1330387200,False
396,2012-02-29,11205,6,4,1,1,d_397,13,3,0,0,0,0,0,8,28,60,True,False,False,False,False,False,1330473600,False
397,2012-03-01,11205,4,5,2,1,d_398,0,0,0,0,1,1,0,8,0,61,False,True,False,False,False,False,1330560000,False
398,2012-03-02,11205,0,6,2,1,d_399,0,0,0,0,1,0,1,8,1,62,False,False,False,False,False,False,1330646400,False
399,2012-03-03,11206,2,0,2,1,d_400,0,0,0,0,1,1,1,8,2,63,False,False,False,False,False,False,1330732800,False
400,2012-03-04,11206,3,1,2,1,d_401,0,0,0,0,1,0,0,8,3,64,False,False,False,False,False,False,1330819200,False
